USAF,WBAN,Station_Name,CTRY,ST,Call,LAT,LON,ELEV,BEGIN,END
749234,99999,GUSKHARA,SOUTHEAST,IN,+23.467,87.783,41.0,19431201.0,1944-12-15,
749235,99999,CHAKULIA,IN,+22.450,+086.700,131.0,19421101.0,19450430.0,,
749238,99999,RANIGANJ,EAST,IN,+23.617,87.2,86.0,19430531.0,1945-12-29,
749239,99999,SHERGHATI,NORTHEAST,IN,+24.600,84.883,149.0,19431130.0,1944-04-18,
749240,99999,MALANDIGHI,NORTHWEST,IN,+23.633,87.35,94.0,19431231.0,1944-12-28,
749241,99999,KHARAGPUR,SOUTHEAST,IN,+22.300,87.333,41.0,19440103.0,1945-09-03,
749242,99999,BANKADAHA,WEST,IN,+22.967,87.3,79.0,19440229.0,1945-09-21,
749243,99999,PANDAVESWAR,SW,IN,+23.717,87.283,87.0,19450108.0,1945-09-30,
749244,99999,DOOM-DOOMA,IN,+27.567,+095.567,130.0,19430331.0,19451015.0,,
749246,99999,BANSBERA,NORTHEAST,IN,+26.800,92.617,98.0,19431130.0,1945-10-18,
749247,99999,JHANZI,WEST,IN,+26.850,94.433,92.0,19431231.0,1944-02-19,
749249,99999,HAILAKANDI,NORTHWEST,IN,+24.717,92.533,25.0,19440216.0,1944-05-20,
749250,99999,MORAN,SOUTHWEST,IN,+27.150,94.9,100.0,19440220.0,1945-02-28,
749251,99999,SADIYA,IN,+27.850,+095.667,130.0,19431231.0,19440430.0,,
749252,99999,DERGAON,IN,+26.717,+093.950,91.0,19440131.0,19450531.0,,
749253,99999,TANAI,AIRPORT,BM,VYTN,26.367,96.733,210.3,1944-04-04,1944-05-31
749254,99999,GUMSHEN,SOUTHEAST,BM,+26.550,97.55,1053.0,19440429.0,1944-10-06,
749255,99999,HPAUCHYE,SOUTHEAST,BM,+26.067,96.717,246.0,19440521.0,1945-02-20,
749256,99999,SHINGBWIYANG,BM,+26.683,+096.217,208.0,19440531.0,19450831.0,,
749257,99999,TINGRING,BM,+25.800,+096.650,187.0,19440602.0,19450910.0,,
749258,99999,SAHMAW,BM,+25.233,+096.783,179.0,19441031.0,19450430.0,,
749259,99999,MANGSHI,CH,+24.450,+098.583,922.0,19441231.0,19450828.0,,
749260,99999,DHOPACHARI,NW,BG,+22.250,92.083,4.0,19450210.0,1945-04-30,
749261,99999,BAHE,BM,+23.383,+096.567,126.0,19450131.0,19450228.0,,
749262,99999,PYINCHAUNG,WEST,BM,+21.400,94.633,125.0,19450211.0,1945-03-31,
749263,99999,KUTKAI,NORTHWEST,BM,+23.467,97.917,1372.0,19450301.0,1945-03-31,
749264,99999,KYI-EIK,BM,+21.633,+096.033,77.0,19450401.0,19450422.0,,
749265,99999,KUAKATA,SOUTHEAST,BG,+21.783,90.15,3.0,19450415.0,1945-05-31,
749267,99999,VILLACIDRO,SOUTHEAST,IT,+39.433,8.75,81.0,19431210.0,1944-09-30,
749268,99999,BLIDA,ALGERIA,AG,+36.499,2.816,170.0,19430101.0,1943-11-15,
749269,99999,HASSI,MESSAOUD,NE,AG,32.1,6.45,136.0,1943-02-01,1943-06-02
749270,99999,JEDEIDA,NORTHWEST,TS,+36.867,9.9,19.0,19430708.0,1943-10-26,
749271,99999,LE,KHROUB,ALGERIA,AG,36.3,6.7,559.0,1944-12-05,1945-01-31
749272,99999,EL,BATHANE,WEST,TS,36.8,9.883,49.0,1943-07-31,1943-10-26
749273,99999,EL,GUERRAH,AG,+36.133,6.617,770.0,19430206.0,1943-09-30,
749276,99999,MDAOUROUCH,WEST,AG,+36.133,7.817,932.0,19430414.0,1943-06-29,
749278,99999,ER,ROMRI,SOUTHWEST,AG,35.683,0.183,100.0,1943-01-20,1943-06-30
749279,99999,KASSERINE,EAST,TS,+35.167,8.917,622.0,19430331.0,1943-04-14,
749280,99999,MECHTA,MEHBOUB,SE,AG,36.2,5.967,859.0,1943-03-07,1943-08-31
749282,99999,TELERGHMA,AG,+36.117,+006.350,754.0,19430115.0,19440630.0,,
749284,99999,DEPIENNE,SOUTHEAST,TS,+36.450,10.05,136.0,19430228.0,1943-12-09,
749286,99999,LA,MARSA,TS,+36.883,10.333,57.0,19430628.0,1943-11-30,
749287,99999,TUNIS-CARTHAGE,EAST,TS,+36.850,10.25,6.0,19430831.0,1943-09-30,
749288,99999,MAAFRINE,SOUTHEAST,TS,+36.633,10.1,53.0,19430831.0,1943-11-30,
749289,99999,EL,DJEM,TS,+35.333,10.667,110.0,19430815.0,1943-08-27,
749290,99999,AL,ASHHAB,SOUTHWEST,LY,31.867,24.6,157.0,1943-11-30,1944-02-23
749292,99999,DOW,RUD,WEST,IR,33.467,49.05,1408.0,1943-10-26,1945-12-09
749293,99999,HAMADAN,IRAN/CAMP,PARKS,IR,34.849,48.533,1727.0,1944-09-28,1945-08-14
749294,99999,DOLOMIEU,FR,+45.600,+005.500,762.0,19440906.0,19440918.0,,
749295,99999,MOBILE,UNIT,2,ITALY,,0.0,19440531.0,1945-01-31,
749297,99999,MASSERIA,EPITAFFIO,IT,+40.950,16.1,437.0,19440318.0,1945-05-30,
749298,99999,PRESENZANO,IT,+41.367,+014.067,198.0,19440301.0,19440331.0,,
749299,99999,TORREMAGGIORE,IT,+41.683,+015.333,170.0,19440618.0,19450528.0,,
749300,99999,MEZZOMONTE,IT,+41.250,+013.083,450.0,19440602.0,19440606.0,,
749301,99999,ANSEDONIA,NW,IT,+42.433,11.267,19.0,19440622.0,1944-07-19,
749302,99999,GAUDIANO,EAST,IT,+41.100,15.933,226.0,19440702.0,1945-04-30,
749303,99999,CASTELLO,GARAGNONE,S,IT,40.95,16.233,435.0,1944-11-01,1945-04-30
749304,99999,TORTORELLA,ITALY/MU,18,IT,0.0,19450331.0,19450522.0,,
749306,99999,SANGA,SANGA,RP,RPMN,5.047,119.743,4.6,1945-04-26,1945-08-09
749307,99999,A.B.WON,PAT,AIRPORT,PS,6.9,134.15,6.0,1944-10-15,1945-06-10
749308,99999,PULAU,FANI,ID,+01.083,131.267,2.0,19441129.0,1945-02-10,
749309,99999,BLACKHORSE,BASE,VM,+10.817,107.217,250.0,19661231.0,1969-09-06,
749311,99999,DUC,CO,FSB,VM,13.833,107.683,402.0,1967-03-31,1967-10-23
749312,99999,EA,HLEO,VM,+13.217,108.233,610.0,19671112.0,1967-12-10,
749313,99999,DAK,TO,VM,+14.667,107.8,602.0,19671101.0,1969-01-16,
749314,99999,DUC,AN,VM,+15.617,108.4,35.0,19671201.0,1968-02-29,
749315,99999,GUIUAN,PHILIPPINES,RP,+11.033,125.716,8.0,19450116.0,1945-08-22,
749316,99999,SAIPAN,MARIANA,IS/KOBLER,RM,15.116,145.7,32.0,1945-01-31,1971-12-31
749318,99999,RONGERIK,ATOLL,RM,+11.300,167.483,3.0,19480310.0,1954-03-01,
749319,99999,RONGELAP,RM,+11.150,+166.850,2.0,19580317.0,19580710.0,,
749320,99999,WOTHO,RM,+10.167,+166.000,4.0,19580324.0,19580710.0,,
749321,99999,YANG-CHIEH,CH,+25.500,+103.083,1955.0,19430217.0,19451031.0,,
749322,99999,YUN-NAN-I,CH,+25.417,+100.733,1967.0,19430108.0,19451018.0,,
749323,99999,XIQIAO,CH,+25.000,+103.583,1849.0,19440630.0,19451113.0,,
749324,99999,ZHE-SHANG,EAST,CH,+23.750,106.083,162.0,19450123.0,1945-08-31,
749325,99999,LO-PING,CH,+24.950,+104.350,1550.0,19450615.0,19451009.0,,
749327,99999,HSUPU,CHINA,AAB,CH,27.866,110.566,152.0,1945-07-31,1945-08-31
749329,99999,XINGANG,CH,+29.750,+116.133,30.0,19460721.0,19461002.0,,
749330,99999,KADENA,SOUTHEAST,JA,+26.333,127.783,75.0,19450430.0,1946-01-20,
749331,99999,KADENA,NORTHWEST,JA,+26.383,127.75,76.0,19510531.0,1954-02-23,
749333,99999,URASOE-SHI,JA,+26.250,+127.700,25.0,19450725.0,19450930.0,,
749335,99999,HAMA,SOUTH,JA,+26.500,127.2,9.0,19450630.0,1945-08-14,
749336,99999,CHING-SHUI-PU,NORTH,CH,+30.250,104.033,481.0,19431231.0,1946-10-31,
749337,99999,LIULIN,SOUTHWEST,CH,+36.517,109.45,1196.0,19440831.0,1946-03-31,
749338,99999,AO-CHIA-CHANG,NORTH,CH,+31.117,104.0,500.0,19450131.0,1945-08-31,
749339,99999,QIONGLAI,NORTHEAST,CH,+30.450,103.533,539.0,19450131.0,1945-02-28,
749340,99999,GUANBA,NORTH,CH,+30.583,107.833,501.0,19450228.0,1946-04-30,
749341,99999,ERH-LANG-PA,NORTH,CH,+32.967,107.2,518.0,19450228.0,1945-10-06,
749342,99999,SIAN,CHINA,CH,RSIA,34.25,108.916,416.0,1945-03-14,1945-10-31
749344,99999,LANCHOW,CHINA,CH,RLHW,36.0,103.75,1543.0,1945-10-31,1946-12-31
749345,99999,HUA-CHIAO,SOUTHEAST,CH,+30.417,103.917,486.0,19460430.0,1946-08-31,
749346,99999,LENG-CHI,NORTHWEST,CH,+32.417,111.5,110.0,19450206.0,1945-02-28,
749347,99999,HSIA-KUAN,SOUTHEAST,CH,+32.083,118.75,25.0,19450907.0,1948-11-19,
749348,99999,HANKOW,CHINA,CH,+30.583,114.25,37.0,19450930.0,1948-02-28,
749350,99999,HANGCHOW,CHINA,CH,+30.233,120.166,8.0,19451022.0,1946-04-30,
749351,99999,CHA-YIN-LU,SOUTHWEST,CH,+31.317,121.5,6.0,19451031.0,1947-03-31,
749355,99999,SOKCHORI,KOREA,KS,+38.433,127.3,335.0,19510724.0,1952-09-21,
749356,99999,KAJU-DONG,KS,+37.800,+124.683,203.0,19510509.0,19510915.0,,
749357,99999,HONGCHON,KOREA,KS,+37.700,127.866,151.0,19510406.0,1951-09-08,
749358,99999,SOCHEONG-DO,KS,+37.767,+124.733,0.0,19510323.0,19510509.0,,
749359,99999,SOKSA-RI,KS,+37.633,+128.567,681.0,19510321.0,19510419.0,,
749360,99999,JUNMUJIN,KS,+37.883,+128.817,6.0,19510416.0,19510517.0,,
749361,99999,CHONAN,KOREA,KS,+36.816,127.25,48.0,19510131.0,1951-02-04,
749362,99999,P621,HELIPORT,KS,+36.200,127.083,6.0,19510607.0,1951-07-24,
749363,99999,R605,KS,+37.150,+128.250,82.0,19510324.0,19510404.0,,
749364,99999,YONPO,AFLD,KN,+39.783,127.533,3.0,19501112.0,1950-12-05,
749365,99999,SEOUL-MULLAEDONG,KS,+37.517,+126.900,12.0,19510321.0,19510430.0,,
749366,99999,YANGYANG,KOREA,KS,+38.066,128.616,6.0,19510602.0,1951-06-06,
749367,99999,R239,KS,+38.200,+127.200,153.0,19520721.0,19521203.0,,
749368,99999,CHO,DO,KN,+38.550,124.817,67.0,19520919.0,1953-07-29,
749369,99999,YO,DO,KN,+39.233,127.617,69.0,19521228.0,1953-06-12,
749370,99999,R238,KS,+38.167,+127.100,87.0,19530501.0,19541003.0,,
749371,99999,R231,KS,+38.033,+127.367,159.0,19530501.0,19561010.0,,
749372,99999,R237,KS,+38.133,+127.300,156.0,19530430.0,19541004.0,,
749373,99999,R313,KS,+38.133,+127.683,145.0,19530430.0,19550329.0,,
749374,99999,KUMSAN,TEAM,831,KN,38.367,127.617,283.0,1953-04-30,1954-02-19
749376,99999,P434,HELIPORT,KS,+38.317,128.517,18.0,19520921.0,1954-11-07,
749378,99999,C316,HELIPORT,KS,+38.167,127.433,205.0,19531028.0,1954-04-08,
749379,99999,BANGMI,KS,+37.867,+126.817,6.0,19531018.0,19540815.0,,
749383,99999,G,404,KS,RK13,38.088,127.987,199.6,1953-10-19,1954-08-17
749386,99999,SOSAN,KS,+36.783,+126.450,27.0,19540630.0,19551224.0,,
749388,99999,CHANGGAI,GAP,KS,+36.083,129.567,21.0,19580515.0,1970-09-30,
749390,99999,OTA,JA,+36.267,+139.417,27.0,19571027.0,19580430.0,,
749391,99999,RIPSAW,RANGE,JA,+40.867,141.367,2.0,19690815.0,1971-03-12,
749392,99999,KISKA,ISLAND,US,AK,51.983,177.55,91.0,1943-09-05,1945-10-20
749395,99999,BULDIR,ISLAND,US,AK,52.175,175.967,15.0,1943-10-16,1945-08-14
749396,99999,SEMISOPOCHNOI,ISLAND,US,AK,51.917,179.583,30.0,1944-02-29,1944-09-30
749399,99999,IGARAPE-ACU,NORTH,BR,-01.067,-47.617,57.0,19450514.0,1945-09-20,
749400,99999,BOCAIUVA,SOUTHEAST,BR,-17.200,-43.667,828.0,19470406.0,1947-05-23,
749401,99999,LEONE,BAY,AQ,-14.367,-170.783,21.0,19620511.0,1962-07-29,
749402,99999,KAMERI,ID,-00.950,+134.817,5.0,19440705.0,19450131.0,,
749403,99999,SANSAPOR,ID,-00.500,+132.083,0.0,19440812.0,19450303.0,,
749404,99999,MAR,NORTH,ID,-00.350,132.183,4.0,19450312.0,1945-09-20,
749405,99999,DEBOIN,MISSION,PP,-08.067,148.167,107.0,19430418.0,1944-03-10,
749407,99999,UKARUMPA,PP,-06.067,+145.917,394.0,19431018.0,19440917.0,,
749408,99999,FORE,SOUTH,PP,-05.667,145.3,131.0,19431207.0,1944-05-06,
749409,99999,PAIPA,SOUTHWEST,PP,-05.750,145.667,305.0,19431110.0,1944-10-31,
749410,99999,TSILE,TSILE,PP,-06.867,146.35,150.0,19430831.0,1943-10-13,
749411,99999,KORUNIAT,SOUTH,PP,-02.000,147.35,4.0,19440315.0,1945-10-16,
749413,99999,EMIRAU,ISLAND,NORTH,PP,-1.65,149.967,33.0,1944-05-31,1945-08-17
749415,99999,WATALUM,MISSION,PP,-09.233,150.25,0.0,19430511.0,1943-05-31,
749416,99999,GUASAPA,SOUTHWEST,PP,-09.200,152.95,7.0,19430731.0,1945-02-09,
749420,99999,STIRLING,ISLAND,BP,-07.417,155.583,23.0,19440204.0,1945-01-26,
749422,99999,BOUGAINVILLE,AAF,BP,-06.233,155.117,40.0,19440408.0,1945-09-27,
749423,99999,BANIKA,AAF,BP,-09.067,159.233,18.0,19440716.0,1945-09-18,
749425,99999,SOPANITOGHA,SOUTH,BP,-09.433,160.183,7.0,19430731.0,1945-05-19,
749429,99999,NUKUFETAU,SOUTHEAST,TV,-08.067,178.383,2.0,19431216.0,1944-01-25,
749430,99999,AIDELAIDE,RIVER,SE,AS,-13.3,131.133,131.0,1943-02-28,1944-08-21
749432,99999,BATCHELOR,FIELD,AUSTRALIA,AS,-13.049,131.066,107.0,1942-12-31,1943-06-10
749438,99999,IRON,RANGE,AUSTRALIA,AS,-12.7,143.3,18.0,1942-09-17,1944-09-30
749439,99999,MAREEBA,AS/HOEVETT,FIELD,AS,-17.05,145.4,443.0,1942-06-30,1944-06-30
749440,99999,REID,EAST,AS,-19.767,146.85,122.0,19421012.0,1943-04-05,
749441,99999,TOWNSVILLE,AUSTRALIA/GARBUTT,AS,ABTL,-19.249,146.749,6.0,1942-12-31,1945-09-13
749442,99999,WOODSTOCK,AS,-19.634,+146.858,60.1,19430204.0,19430930.0,,
749443,99999,JACKY,JACKY,AUSTRALIA/HIGGINS,AS,-10.933,142.483,14.0,1944-09-30,1944-12-31
749445,99999,ESPIRITU,SANTO,NH,-15.500,167.25,9.0,19421231.0,1947-01-31,
749446,99999,MELE,EAST,NH,-17.683,168.3,20.0,19430228.0,1944-10-14,
749447,99999,SAVU,SAU,FJ,-16.633,178.533,79.0,19430630.0,1944-02-29,
749455,99999,LAKE,BUCHANAN,WEST,AS,-21.417,145.233,396.0,1942-09-21,1942-10-04
749459,99999,DALBY,SOUTHEAST,AS,-27.250,151.417,413.0,19431231.0,1944-12-11,
749462,99999,OUA,TOM,SOUTHWEST,NC,-21.817,165.867,37.0,1943-04-02,1943-12-29
749463,99999,TARBEVILLE,SOUTHEAST,NC,-21.267,164.917,14.0,19421031.0,1945-11-15,
749467,99999,NORTH,PARRAMATTA,AS,-33.800,151.0,19.0,19420831.0,1942-09-23,
749477,99999,SALTON,SEA,US,CA,33.417,-115.833,0.0,1966-01-01,1970-01-01
749483,99999,JACKSON,CO,US,GA,34.174,-83.561,289.9,1945-02-01,1945-12-21
749484,99999,LORING,INTL,US,ME,46.95,-67.886,227.4,1945-05-01,1946-05-01
749496,99999,MOGUL,US,GA,+32.833,-83.567,141.0,19480101.0,1948-12-01,
749497,99999,SALE,MOROCCO,AAB,MO,-34.05,-6.766,75.0,1943-08-01,1943-08-27
749498,99999,TANAPAG,CQ,+15.217,+145.750,11.0,19450630.0,19510531.0,,
749499,99999,CERIGNOLA,IT,+41.267,+015.917,123.0,19431204.0,19450624.0,,
749500,99999,US,ARMY,POSITION,IT,41.233,15.8,167.0,1944-08-31,1944-11-30
749501,99999,SAN,MARCOS,EVANGELIS,IT,41.033,14.333,40.0,1944-09-10,1947-05-08
749502,99999,FINOCCHIO,IT,+41.867,+012.667,20.0,19440615.0,19441215.0,,
749503,99999,MIGLIACCIARO,FR,+42.000,+009.400,18.0,19441020.0,19450407.0,,
749504,99999,RIONE,TRIESTE,IT,+40.867,14.467,81.0,19440128.0,1944-02-06,
749505,99999,MASSERIA,TORRETTA,IT,+41.183,15.767,223.0,19440630.0,1945-01-31,
749506,99999,FANDETTA,IT,+41.417,+015.650,69.0,19440630.0,19450531.0,,
749507,99999,PONTEDERA,IT,+43.650,+010.617,11.0,19441130.0,19450430.0,,
749508,99999,VADA,EAST,IT,+43.350,10.483,14.0,19440901.0,1944-09-30,
749509,99999,HARMON,AB,GQ,+13.517,144.817,54.0,19450630.0,1949-09-27,
749510,99999,MASSERIA,TRENTANGELI,IT,+41.000,15.867,389.0,19441103.0,1945-04-24,
749511,99999,FIRENZE,CENTER,IT,+43.767,11.25,67.0,19441001.0,1945-09-22,
749512,99999,MASSERIA,FIGURELLA,IT,+41.600,15.3,97.0,19441031.0,1945-05-31,
749513,99999,LIVORNO,IT,+43.533,+010.250,0.0,19441002.0,19450430.0,,
749514,99999,MASSERIA,IL,TORO,IT,41.3,15.833,91.0,1944-07-26,1945-05-25
749515,99999,ROME,ITALY/CIAMPINO,AB,IT,41.8,12.6,129.0,1944-12-16,1947-07-31
749516,99999,BROOKS,BROOK/STP6,US,-60.483,-133.45,804.0,19430801.0,1945-06-01,
749517,99999,NORTH,FIELD,CQ,+15.267,145.817,47.0,19450731.0,1945-08-31,
749518,99999,CASTELLANA,IT,+40.917,+014.433,27.0,19440321.0,19450831.0,,
749519,99999,SAN,GIOVANNI,FONTE,IT,41.233,15.8,167.0,1944-09-11,1945-05-24
749520,99999,SOSSENHEIM,GM,+50.133,+008.583,130.0,19460831.0,19470214.0,,
749521,99999,SAN,SEVERO,IT,+41.700,15.433,50.0,19431231.0,1945-05-24,
749522,99999,MASSERIA,CANTONE,IT,+41.550,15.55,62.0,19441018.0,1945-01-14,
749523,99999,LUCERA,IT,+41.500,+015.333,125.0,19440204.0,19450524.0,,
749524,99999,KAGMAN,POINT,CQ,+15.167,145.783,72.0,19450630.0,1945-08-29,
749525,99999,MASSERIA,CATENACCIO,IT,+41.283,15.467,154.0,19440430.0,1945-04-30,
749526,99999,TRE,CONI,IT,+41.750,12.683,374.0,19440607.0,1944-06-21,
749527,99999,VILLA,MANZARI,IT,+41.283,15.717,124.0,19450203.0,1945-05-19,
749528,99999,TORRETTO,ITALY,IT,+41.183,15.766,223.0,19440901.0,1945-05-27,
749529,99999,OROTE,POINT,GQ,+13.433,144.633,30.0,19440816.0,1944-10-31,
749530,99999,PRUNELLI,CORSICA,IT,+42.000,9.383,163.0,19440422.0,1944-10-19,
749531,99999,VALCACCIA,FR,+42.033,+009.367,56.0,19440215.0,19440531.0,,
749532,99999,REVINCO,FR,+42.567,+009.450,49.0,19440708.0,19450518.0,,
749533,99999,ORTALE,FR,+42.600,+009.450,16.0,19440806.0,19440927.0,,
749534,99999,FRATTAMAGGIORE,ITALY,IT,+40.883,14.283,43.0,19440229.0,1944-05-31,
749535,99999,QUERCIOLO,FR,+42.483,+009.500,23.0,19440923.0,19441227.0,,
749536,99999,CASA,DALFONSO,IT,+41.717,15.367,38.0,19431231.0,1945-04-30,
749537,99999,CALETTA,IT,+43.400,+010.400,0.0,19450122.0,19450521.0,,
749538,99999,OBERPFAFFENHOFEN,GERMANY,AD,GM,48.083,11.266,580.0,1946-08-14,1949-07-31
749539,99999,SERUMI,ID,-01.233,+136.200,23.0,19440630.0,19441001.0,,
749540,99999,SALAMAUA,PP,-07.050,+147.050,3.0,19430930.0,19440123.0,,
749541,99999,BROOKS,BROOK/STP6,US,-60.483,-133.45,804.0,19450501.0,1945-08-18,
760011,99999,TIJUANA,MX,+32.533,-116.983,152.0,19730101.0,19900219.0,,
760014,99999,TIJUANA,MX,+32.550,-117.000,153.0,19940119.0,19940824.0,,
760051,99999,MEXICALI,MX,+32.633,-115.217,22.0,19730101.0,19900219.0,,
760054,99999,MEXICALI,MX,+32.633,-115.267,22.0,19940103.0,19940824.0,,
760500,99999,ENSENADA,BC,MX,+31.667,-116.567,10.0,19490601.0,2023-07-13,
760550,99999,SAN,FELIPE,BCN,MX,31.033,-114.85,15.0,1981-06-01,2025-03-10
760610,99999,PUERTO,PENASCO,SON.,MX,31.3,-113.55,62.0,1949-02-01,2025-03-10
760620,99999,PUERTO,PENASCO,MX,+31.333,-113.55,3.0,20050430.0,2005-04-30,
760751,99999,CIUDAD,INTL,MX,+31.633,-106.433,1167.0,19730101.0,1990-02-19,
760801,99999,NOGALES-IN-SONORA,MX,NOG,+31.233,-110.983,1222.0,19730101.0,1977-12-15,
761130,99999,ALTAR,SON.,MX,+30.717,-111.833,398.0,19490201.0,2025-03-10,
761300,99999,VILLA,AHUMADA,MX,+30.617,-106.517,1181.0,19490109.0,1974-07-09,
761510,99999,ISLA,GUADALUPE,MX,+29.170,-118.32,23.0,19490101.0,1997-12-21,
761601,99999,HERMOSILLO,MX,+29.067,-110.983,211.0,19940103.0,19940824.0,,
761610,99999,HERMOSILLO,INTL,&,MX,29.083,-110.95,211.0,1973-01-01,1988-01-05
761613,99999,HERMOSILLO,INTL,MX,+29.100,-111.05,187.0,19880105.0,1991-08-06,
762055,99999,SANTA,ROSALIA,MX,+27.300,-112.283,103.0,19730101.0,1976-08-06,
762200,99999,TEMOSACHIC,CHIH.,MX,+28.950,-107.817,1932.0,19490101.0,2025-03-10,
762250,99999,CHIHUAHUA,CHIH.,MX,+28.633,-106.083,1433.0,19520301.0,2024-07-02,
762252,99999,CHIHUAHUA,INTL,&,MX,28.7,-105.967,1354.0,1973-01-01,1990-01-09
762254,99999,CHIHUAHUA,MX,+28.700,-105.983,1360.0,19940116.0,19940824.0,,
762533,99999,SANTA,ROSALIA,MX,+27.317,-112.317,75.0,19940131.0,1994-08-24,
762550,99999,GUAYMAS-IN-SONORA,MX,+27.917,-110.883,4.0,19520301.0,19790402.0,,
762552,99999,19730101,19731231,,,,,,,
762556,99999,GUAYMAS,INTL,APT,MX,27.967,-110.95,27.0,1994-01-08,1994-08-24
762560,99999,EMPALME,SON.,MX,+27.950,-110.767,12.0,19770101.0,2025-03-10,
762580,99999,CIUDAD,OBREGON,SON,MX,27.483,-109.917,38.0,1973-01-01,2025-03-10
762582,99999,19730101,19770208,,,,,,,
762800,99999,SIERRA,MOJADA,MX,+27.283,-103.667,1398.0,19490101.0,1951-11-30,
762861,99999,NUEVO,LAREDO,MX,+27.433,-99.567,141.0,19730101.0,1990-02-19,
762863,99999,QUETZALCOATL,INTL,MX,MMNL,27.444,-99.57,147.5,1990-03-14,2025-03-10
762864,99999,NUEVO,LAREDO,INTL,MX,27.433,-99.583,148.0,1994-01-16,1994-08-24
763050,99999,LORETO,INTL,MX,MMLT,25.989,-111.348,10.4,1980-10-18,2025-03-10
763110,99999,CHOIX,SIN.,MX,+26.733,-108.283,238.0,19760317.0,2025-03-09,
763340,99999,TULANCINGO,MX,+20.083,-098.367,2181.0,20010817.0,20110622.0,,
763420,99999,MONCLOVA,INTL,MX,MMMV,26.956,-101.47,568.1,1949-01-08,2025-03-10
763425,99999,MULEGE,MX,MMMG,+26.907,-111.968,42.7,19730622.0,2010-10-16,
763490,99999,CAMARGO,MX,+26.317,-098.833,68.0,19490701.0,20210823.0,,
763501,99999,REYNOSA,INTL,MX,+26.017,-98.233,39.0,19730101.0,1990-02-19,
763504,99999,REYNOSA,INTL,ARPT,MX,26.017,-98.25,39.0,1994-01-08,1994-08-24
763610,99999,LOS,MOCHIS,(CITY),MX,25.8,-109.117,17.0,1973-01-01,1975-06-30
763616,99999,LOS,MOCHIS,APT,MX,25.683,-109.1,4.0,1994-03-07,1994-08-24
763730,99999,TEPEHUANES,DGO.,MX,+25.350,-105.75,1967.0,19821001.0,2025-03-07,
763810,99999,LERDO-IN-DURANGO,MX,+25.533,-103.517,1140.0,19730112.0,19770224.0,,
763820,99999,TORREON,INTL,MX,MMTC,25.568,-103.411,1124.1,1949-01-01,2025-03-10
763821,99999,TORREJON,MX,+25.533,-103.467,1124.0,19940108.0,19940824.0,,
763822,99999,19730101,19731231,,,,,,,
763825,99999,TORREON,AIRPORT,&,MX,25.533,-103.45,1150.0,1975-06-18,1991-03-20
763900,99999,SALTILLO,COAH.,MX,+25.367,-101.017,1790.0,19730101.0,2025-03-10,
763930,99999,MONTERREY,N.L.,MX,+25.733,-100.3,515.0,19730101.0,2025-03-10,
763944,99999,MONTERREY/ESCOBEDO,MX,+25.767,-100.100,387.0,19870320.0,19940630.0,,
763990,99999,MATAMOROS,(CITY),MX,+25.867,-97.517,12.0,19730103.0,1978-02-02,
763991,99999,MATAMOROS,INTL,MX,+25.767,-97.533,7.0,19730101.0,1990-02-19,
763994,99999,MATAMOROS,INTL,MX,+25.767,-97.55,8.0,19940108.0,1994-08-24,
764010,99999,PUERTO,CORTES,MX,+22.467,-111.533,5.0,19490212.0,2023-06-16,
764015,99999,LORETO,&,MX,+26.000,-111.367,6.0,19730101.0,1991-03-20,
764020,99999,CIUDAD,CONSTITUCION,BCS,MX,25.0,-111.633,48.0,1980-10-11,2025-03-10
764050,99999,LA,PAZ,BCS,MX,24.167,-110.3,18.0,1952-08-07,2025-03-10
764054,99999,LA,PAZ,MX,+24.067,-110.383,21.0,19940103.0,1994-08-24,
764120,99999,CULIACAN,INTL,MX,MMCL,24.765,-107.475,32.9,1973-01-01,2025-03-10
764121,99999,CULIACAN,MX,+24.817,-107.433,39.0,19940108.0,19940824.0,,
764125,99999,CULIACAN,(CITY),&,MX,24.817,-107.4,53.0,1975-06-18,1991-08-06
764230,99999,DURANGO,DGO.,MX,+24.050,-104.6,1872.0,19730101.0,2025-03-10,
764232,99999,19730101,19731231,,,,,,,
764235,99999,DURANGO,INTL,MX,MMDO,24.124,-104.528,1860.5,1975-06-18,2025-03-10
764236,99999,DURANGO,APT,MX,+24.133,-104.55,1857.0,19940108.0,1994-08-24,
764590,99999,19730101,19750331,,,,,,,
764591,99999,MAZATLAN/G.BUELNA,I,MX,+23.150,-106.25,5.0,19750401.0,1990-02-19,
764594,99999,MAZATLAN/G.,RAFAEL,MX,+23.167,-106.283,10.0,19900314.0,1994-06-30,
764710,99999,SOMBRERETE,ZAC.,MX,+23.633,-103.65,2351.0,19780401.0,2025-03-10,
764900,99999,ISLA,PEREZ,MX,+22.383,-89.683,1.5,19730919.0,2025-02-21,
764910,99999,CIUDAD,VICTORIA,TAMPS.,MX,23.742,-99.17,336.0,1949-01-01,2025-03-10
764916,99999,CIUDAD,VICTORIA,APT,MX,23.717,-98.983,238.0,1994-01-19,1994-08-24
765180,99999,HUEJUCAR,MX,+22.383,-103.367,1932.0,19730110.0,19780302.0,,
765190,99999,COLOTLAN,JAL.,MX,+22.100,-103.267,1673.0,19760401.0,2025-03-10,
765254,99999,ZACATECAS,MX,+22.900,-102.717,2140.0,19940103.0,19940824.0,,
765260,99999,ZACATECAS,ZAC.,MX,+22.750,-102.5,-999.9,20051211.0,2014-04-16,
